date,AAPL,JNJ,XOM,JPM,TSLA,PG,CSCO,KO,DIS,WMT,NKE,BA
2014-05-01,0.0726926917053808,0.001653316805797127,-0.018383129451895838,-0.001092589761264624,-0.000602255327544361,-0.013526097024678814,0.07441989093032404,0.0029164223471337004,0.058835707074139945,-0.03690843527325609,0.05425895630222384,0.048261827909757596
2014-06-01,0.03338527931556872,0.038315181767361754,0.00827548765419688,0.03687390784793592,0.15539560287741488,-0.02724807426325255,0.009325621313158108,0.03542707133580097,0.020576086635340433,-0.016106639138933905,0.011487718857798692,-0.05403576051978449
2014-07-01,0.02871627979824598,-0.04331478589119864,-0.017297739314337757,0.0008526972857233457,-0.06983082596391865,-0.016174602325804144,0.015276226402093694,-0.065513482303164,0.0016179614093912982,-0.019862950526259304,-0.005430823369483641,-0.053068506134756444
2014-08-01,0.07216074839288045,0.03635221942179456,0.0052407097379013595,0.03805674434524431,0.20777712958691474,0.08345537448509022,-0.001966275605354674,0.06183304661969602,0.04656124954245089,0.026078867619171997,0.01839561388721289,0.052441862369931536
2014-09-01,-0.012194854355682419,0.034511236770763884,-0.04781735887106682,0.013277689357522868,-0.10019617925213826,0.00756947834341197,0.007192142911065999,0.022519907363778777,-0.009467578660928025,0.01950977237494604,0.13900057242697697,0.010646988408947997
2014-10-01,0.07195770073463696,0.01116180702938745,0.02828024636378117,0.00398155566795715,-0.004040800546773203,0.042151549261282444,-0.020404013648501928,-0.011134631150525553,0.026393015038912827,-0.0026181880622857074,0.04226170541342016,-0.01939332709148307
2014-11-01,0.10119946191702069,0.004356627350226251,-0.06380314357829163,0.001406645566837795,0.01166317293828324,0.04415300261441947,0.12954188234330832,0.07043549160598019,0.0123617852791862,0.14776040135669954,0.06797489661362889,0.0756503231662722
2014-12-01,-0.06789719134150078,-0.027734824752471167,0.02843716498532852,0.0401954456821085,-0.09045282956076521,0.0072675165860842305,0.006481898229794245,-0.051741226541119935,0.01812931628672062,-0.018993347801639228,-0.03165542974639727,-0.02698518636722106
2015-01-01,0.061419807292739895,-0.042368086549301784,-0.054411852002520175,-0.13103650373937714,-0.0845777461277195,-0.07465527331319886,-0.0521251778459486,-0.0248738216679255,-0.022022342647858174,-0.0049560566415968055,-0.03780697169319923,0.11839859207315696
2015-02-01,0.09644297544470695,0.023660155624517096,0.012804803247772585,0.13412714256470107,-0.0012836581747614742,0.017141947582595827,0.12676357306733935,0.051730351468491725,0.14423252378920284,-0.012362256978391077,0.05278446322074018,0.03769059627380347
2015-03-01,-0.027569900822171808,-0.011783591426179681,-0.032776828262368385,-0.011443921213586946,-0.07167416525621073,-0.03749280695970758,-0.06711659461521047,-0.06353158700964145,0.007761496785536839,-0.020037673438175304,0.0360276051554731,0.0010281321920522254
2015-04-01,0.005782420509909304,-0.013920503494804769,0.02787860525598008,0.04423478555410788,0.19748476556884964,-0.029659677124581497,0.05523125845545131,0.008542420862269985,0.036510387626711896,-0.04536861318672601,-0.014855434524952848,-0.04491367352934715
2015-05-01,0.04098816918976283,0.009473190217124495,-0.024839612954224276,0.04674488318352126,0.10948652799889495,-0.006159014757148816,0.016647060287774785,0.009859292103058182,0.015174120507022094,-0.04843285388285396,0.028629765167110733,-0.019675931405260538
2015-06-01,-0.033214279243696444,-0.019673983970776663,-0.015405500731988184,0.030091944548243512,0.06960898201650403,-0.001921867640600626,-0.06312696332979092,-0.04224477188118445,0.034149690880637816,-0.038951880461148704,0.06534930694078625,-0.0064916640793834844
2015-07-01,-0.032974904555070926,0.028168576778182946,-0.048005110372477254,0.011315253666875674,-0.00791385310095329,-0.01973126485019396,0.03491182337342134,0.0557487645157144,0.051291821850990106,0.014754770840515557,0.066606015456782,0.03923963023486674
2015-08-01,-0.07040675802684344,-0.062171971923663145,-0.050122476879790274,-0.05853236062937845,-0.06421443090075647,-0.07107559849096774,-0.08235867629197675,-0.0428457335723152,-0.14606467114206628,-0.10072467429598049,-0.03011892671275491,-0.09357271418321252
2015-09-01,-0.017392585036188447,0.0008910739398866448,-0.0025869520685272034,-0.04883412713904188,-0.002654168194382344,0.01796668231188737,0.01429265474112863,0.020341576601580213,0.0031368622144754116,0.008535094940773659,0.10039875562630975,0.008455037718122073
2015-10-01,0.08335218676829259,0.08221409781289812,0.11278780865088212,0.05374052743489799,-0.16700513565960817,0.06166127446246106,0.09899064407143576,0.06467180034758735,0.11285906399116208,-0.1172683452177875,0.06818967714016655,0.1306807647036473
2015-11-01,-0.010183648804782109,0.0019370121376539136,-0.013194307964945296,0.04516762498027755,0.11260183154880228,-0.011497462226347777,-0.047983571176676336,0.006233919728910141,-0.002515398327314779,0.02781082332331126,0.00939790569517036,-0.017836119215356706
2015-12-01,-0.1065427483463485,0.021974615374804243,-0.03723451713709938,-0.009871683375422245,0.042220140874526496,0.060940189075642776,-0.0034260935215037237,0.015584259909062394,-0.07406366927698874,0.04168475522839862,-0.05515798530540164,0.00011018073641863246
2016-01-01,-0.07549219686683536,0.016494836096618424,-0.001532863652435849,-0.09914428641478976,-0.20361655638082074,0.028461860407465598,-0.12432936754065846,-0.001181255079575642,-0.082527821500294,0.09136233725775725,-0.005684991537285937,-0.16941810030340596
2016-02-01,-0.0069345122440225134,0.007115858272112933,0.02928761045403451,-0.04769088319888025,0.0035612726216336524,-0.00882795319680439,0.10878074497502467,0.0046360044118245606,-0.003387793360822274,-0.0005578426246914811,-0.007029691693024794,-0.016488939570842173
2016-03-01,0.13316673999667897,0.03571140189729929,0.05222384258071557,0.05170470641159077,0.1969944067160612,0.024997802192629166,0.08731039056589386,0.07542503024851578,0.039516859863612884,0.032247938926468066,-0.0021091795419539805,0.08390311670804064
2016-04-01,-0.1400820569744858,0.035698994520787085,0.05738219620070086,0.06704616514011198,0.04766962605532112,-0.026767359980184296,-0.034582983008181724,-0.02690407801923032,0.03961357402539558,-0.016586163910711643,-0.03884705548454224,0.06175837568625322
2016-05-01,0.06505116578887805,0.005206882656027994,0.006777862746194646,0.0401633411841328,-0.07304694164419111,0.0195324565488534,0.06617600097121569,-0.004700254496290396,-0.03936030024486557,0.05823577776057566,-0.06335094760655567,-0.06440510082147165
2016-06-01,-0.037037717849097165,0.08388247431968231,0.06166512185735572,-0.048161429491162436,-0.049259182705036944,0.04458609548025959,-0.012598792650665228,0.016160918704158797,-0.014316726283468487,0.03899435502001457,-0.0005686837093738095,0.03767942103328058
2016-07-01,0.08986281469950898,0.03219922227648454,-0.051299011852102935,0.029249819465902452,0.10583918690684037,0.010665667873862264,0.06393380120135474,-0.0303213403245378,-0.019316872173886654,-0.0008847164650026418,0.008171797072654155,0.0289829048076541
2016-08-01,0.01786976722363596,-0.0473004172912024,-0.020615047307149824,0.06312961677473226,-0.09728957123318228,0.027823028972423815,0.03892181027512596,-0.004850617838820589,-0.008644104420352036,-0.021234301948362976,0.038292062799443284,-0.03176467963257725
2016-09-01,0.07105954051205772,-0.0037521600049066823,0.009931330513271506,-0.013698270167395934,-0.03785637195216523,0.027729637210518195,0.008689115623635677,-0.025775500477464956,-0.017155165918405872,0.016212831471000562,-0.08678860654650326,0.025907644968769357
2016-10-01,0.0040886828020189996,-0.018361530166277968,-0.045616891890463494,0.039850370958542915,-0.031123650480985105,-0.03311437882083814,-0.033032876411649,0.00983015094192628,-0.002076253909521504,-0.029364537682828557,-0.044506593819062766,0.08089859228947625
2016-11-01,-0.026988476809185195,-0.04082413423373293,0.047377637256577905,0.16554653979669126,-0.042518139182592334,-0.04305583450518718,-0.02038828905922479,-0.048738918493590515,0.06898093192233551,0.005465996685842972,-0.002582062389732404,0.056690735900780394
2016-12-01,0.0529352433562891,0.04188305362485403,0.04266075900261715,0.07593784053157207,0.1278470872489901,0.019245890262425985,0.013013813137868117,0.03579547384297646,0.051052757957616574,-0.019000380602013783,0.014779025191259646,0.04154669185745011
2017-01-01,0.04732986683522206,-0.01742911712522326,-0.07099053789618363,-0.01965350829959449,0.17853416307549314,0.041448005513729465,0.016128663773807683,0.002236817799242295,0.06946195485791391,-0.02793848493217115,0.04406220169226522,0.0493009026449281
2017-02-01,0.1284477739397201,0.07868128595637637,-0.031070871958054008,0.07626730387266557,-0.008136394523767337,0.04741524108730746,0.12174828703031838,0.008946121356397291,-0.005496916873160545,0.06234482379846542,0.08009329861788796,0.10242776467692184
2017-03-01,0.0526211087217419,0.02527608045062495,0.01709162329039753,-0.031292496643798365,0.1126295022876596,-0.014011190034994025,-0.011732984142252278,0.010824135932996849,0.0293606051054383,0.015598236379646791,-0.02563266140885696,-0.010872144509261949
2017-04-01,-0.0007196581372968281,-0.009321297586432773,-0.0050400174148412,-0.01021295758401267,0.1278803512316294,-0.02869658180586324,0.007338266456103106,0.025053730899814077,0.018840181206766084,0.05002683255632387,-0.003293945272350305,0.044413718605679525
2017-05-01,0.06262634340214981,0.037922283712403713,-0.014875917623852519,-0.051113404038594636,0.08498536794718872,0.015634522591360688,-0.06728209251214398,0.0529740926814656,-0.06705456275459307,0.04469955545378803,-0.044465935054484686,0.014357569167493001
2017-06-01,-0.05414998823683633,0.03751362562039177,0.011499876080634111,0.11177143717627629,0.05958127201603084,-0.01149824556609876,-0.008122268490963166,-0.014462816666192277,-0.01648437927463838,-0.031534506273420436,0.11259002419577217,0.06117671041214116
2017-07-01,0.03182658148127266,0.0023730464261880286,-0.00942458866270839,0.003498954319577206,-0.1063502025293757,0.04123398280209673,0.003914974486272825,0.029607561166042528,0.033757660116450934,0.05607284264444241,0.0033813207035165533,0.2252161279950336
2017-08-01,0.10185447174656097,-0.003452176823007312,-0.04716691977960669,-0.005281851921879309,0.09944162263430904,0.023121112857602922,0.03291859144426528,-0.00714157503884678,-0.07338079146936057,-0.02481793605689282,-0.10648817294555309,-0.012363388342663883
2017-09-01,-0.05741025636950588,-0.012437867753774824,0.08357418318973424,0.049973940458765506,-0.042441420909332186,-0.014837326128405227,0.04322938910691458,-0.012711601725029898,-0.026844675533428355,0.006335568643053001,-0.015661138928648136,0.06618092088285181
2017-10-01,0.09587137278242505,0.0713666311024462,0.015775753702205707,0.0524616672405139,-0.028992143587984888,-0.05193615067038452,0.014526369736736898,0.028742935308690397,-0.008646253207668243,0.1164176110645517,0.05962347213435323,0.013894318924091952
2017-11-01,0.015591815800909688,-0.0016054882359694477,-0.0017515909697517972,0.04390387548059677,-0.06944172819775446,0.04905349596203241,0.10064664537646034,-0.005598410352543874,0.07063796927238536,0.11258648307379643,0.09771365322071551,0.07191949908205358
2017-12-01,-0.012835074475644354,0.007810879053010706,0.012366762422664884,0.022024543496847356,0.0069653466563735006,0.019873100952250373,0.02568053674491933,0.009492162373797136,0.024533937961708892,0.014503954720044515,0.03412392592947678,0.07002488458221623
2018-01-01,-0.011828140877899889,-0.012142198174019108,0.042567626562125496,0.0804426846108219,0.13678811756392514,-0.061487638505627704,0.08340381067304099,0.036079481223736345,0.017729244377139703,0.0839909554414446,0.09307792409937728,0.20042912041821778
2018-02-01,0.062499593495412745,-0.06148298998931327,-0.1337655246777281,0.0023838367108555848,-0.03310018929712137,-0.08498757615821854,0.08468915323313338,-0.09317431645290312,-0.05205223220149806,-0.15697659719413917,-0.018791716258001398,0.020775440492123057
2018-03-01,-0.055602020600129344,-0.008393718956585508,-0.006237879697276664,-0.04927065373204679,-0.22563812325237145,0.008287501617392742,-0.04359801701012437,0.0034672380205587787,-0.02775843385839231,-0.012946002281831773,-0.010193497511282215,-0.09170244885790028
2018-04-01,-0.016488629344841372,-0.014422643134677966,0.04061630808043097,-0.012290371621073343,0.10287823780532394,-0.08900687259459357,0.031172811561744045,0.0022480047048172684,-0.002564395523761049,-0.001273673616641397,0.030993800368142515,0.015854171197693428
2018-05-01,0.12920502131609607,-0.05587092874730231,0.04332905117922665,-0.01284087235010039,-0.03275935267535051,0.019274741354745002,-0.029480287938073384,-0.006418698187502674,-0.01013013214613994,-0.06848127750700467,0.04830295356268028,0.05420376194227645
2018-06-01,-0.007165225082728006,0.020335466600765777,0.02709609054600313,-0.027825846845213737,0.20290769461115696,0.06526398782427888,0.0059258030434561175,0.01843367308958375,0.05211788130655302,0.04264945002114404,0.10818257390070006,-0.04409368264308002
2018-07-01,0.026329363546432165,0.0904834005951221,-0.016400859377024242,0.10151239332266253,-0.13231461459324428,0.03447185550788894,-0.018851515217104105,0.0709696311875712,0.08183023106940017,0.040143954112221096,-0.0337217821350549,0.06031122970704544
2018-08-01,0.19451402286999514,0.014662661554502302,-0.018152306367883838,0.0004856463735501452,0.010094042046720878,0.03318900921150287,0.13667305276122704,-0.045890124536757164,-0.00734436237545227,0.07258979801078796,0.0670690333904001,-0.03962995239951877
2018-09-01,-0.006616378270201246,0.030881818218857254,0.06964266734411594,-0.01697773919951397,-0.12408166878620465,0.0015837271568461644,0.016629762399841912,0.03455575556486765,0.042129128110169424,-0.016444119582490608,0.03140377014491145,0.0884898584876077
2018-10-01,-0.03237596385614938,0.011273768194729694,-0.0647066201979749,-0.03575151918963104,0.27211315647795,0.0635830708263152,-0.061507816402890936,0.04350691683967023,-0.01994175011746091,0.06593282910821929,-0.11615686632288358,-0.04771724948876954
2018-11-01,-0.18596790586126258,0.04743717714857396,-0.004182478734033452,0.025123569854715627,0.037090036099333125,0.07323581095190866,0.05148999561267529,0.05070849501657702,0.003824267397323871,-0.028150012402928377,-0.0008577769036830672,-0.024749056594596936
2018-12-01,-0.11553316024029803,-0.11783341336523045,-0.13548558128490906,-0.12395996629870265,-0.052361787198377245,-0.029321244557574896,-0.09675726722850364,-0.05500349220905542,-0.052483820383711126,-0.04799973208179752,-0.012032603826668705,-0.067583947442174
2019-01-01,0.053204264152835655,0.029278088549922438,0.07269413626802647,0.05828354760710754,-0.07941391626487258,0.047549432246098554,0.089441642141342,0.014522817506193792,0.02299318950775688,0.03243508825441468,0.10244706488373857,0.193770908345025
2019-02-01,0.038329002104343236,0.024765275177543376,0.07648030968909361,0.01451189668350542,0.03990063403594294,0.02765535928847188,0.10122563165252266,-0.05995367205926757,0.009850657025377163,0.03098904033771824,0.04503418589243683,0.1389301704165056
2019-03-01,0.09979038226624497,0.027898173071652144,0.03180734573918302,-0.031932469694746904,-0.12704938580126174,0.05386910981524466,0.04094180834720777,0.031584603689706545,-0.01798028027332361,-0.01668896032233076,-0.019670077975141597,-0.1306421791655294
2019-04-01,0.054462596265278884,0.008113090321365925,-0.008408973095140602,0.14442611327818938,-0.14908257156156873,0.02138086614752827,0.034329442606137295,0.054114604032229285,0.23165711072304912,0.058145089350977786,0.04369788183845963,-0.011752664880913475
2019-05-01,-0.1294833443282212,-0.07308639283068355,-0.12037120776910706,-0.08186967133255232,-0.22617665565093628,-0.02861562839070333,-0.06608528906566016,-0.00048389326276767914,-0.03790428573402385,-0.015524088742813438,-0.12362335759122403,-0.09743892687505043
2019-06-01,0.13317682592226876,0.06756108927374238,0.09351908891211869,0.05341923400629667,0.2051522961217913,0.06379863814391795,0.05019727884365377,0.034737903143625015,0.05586267192157979,0.09330562548681898,0.08961428272340499,0.06999778637863674
2019-07-01,0.07470287456830896,-0.06674063265765393,-0.03131445846633516,0.035875308045184594,0.07953086310017612,0.07482438533926697,0.010549926335808223,0.039959019240325876,0.02244179314668606,-0.0026874267737205595,0.023085210065548777,-0.0644097177328786
2019-08-01,-0.021794833532038455,-0.0158941909572263,-0.08068547027354198,-0.0478367977535645,-0.06783319925874118,0.023538530481627712,-0.1513322221684776,0.044180569743488635,-0.03587396699265408,0.03354071630147329,-0.019395575187339448,0.0655384879268949
2019-09-01,0.07556330892584347,0.014024098543864284,0.042449573797879905,0.06979757047354547,0.06616388948600867,0.033041970725560324,0.054068404244491955,-0.01237619500507585,-0.05203585958200556,0.04232116055731845,0.11287549290387829,0.05003461692511964
2019-10-01,0.10943605822332693,0.01931115792970496,-0.04430188726052718,0.06018435530553058,0.3061788876616294,-0.00020296355103253862,-0.039702180126084494,0.005877945130291288,-0.0043178447943151696,-0.013213100757403326,-0.0477770059073601,-0.10785327316940595
2019-11-01,0.07304525614881872,0.039992219542467,0.0070042610481940585,0.06192099852464793,0.046411313827457654,-0.014698623771752586,-0.04036589154235261,-0.020206718518702163,0.16543473612214032,0.014322952071165282,0.042714241212833945,0.0760018142172768
2019-12-01,0.1008290423782701,0.06704629247837372,0.035316255866923815,0.05672991428983236,0.26664298670015346,0.022013042443272113,0.057232071869417075,0.04300499472648216,-0.04710448227786275,-0.003353240885125186,0.08521882331617929,-0.10644531059852742
2020-01-01,0.05275104013668142,0.019307546364809695,-0.11103172989101096,-0.05176043601168955,0.553901524018083,-0.003499923784818777,-0.04275138970955116,0.05384537148945057,-0.03922665990630913,-0.033540929724899964,-0.05071055873096641,-0.024250840419192007
2020-02-01,-0.1178227098180581,-0.09768637391105063,-0.1729503940663082,-0.11816459643063916,0.025751468854644178,-0.08702467849535868,-0.12602975973827435,-0.08510020736206038,-0.15039960311178568,-0.060506493245061646,-0.07288381193930628,-0.13663312040263031
2020-03-01,-0.06757836017570822,-0.01871781612239025,-0.25128635774813407,-0.2246395831471483,-0.2155820713678727,-0.028550962460529836,-0.015551891649633482,-0.17276763413518884,-0.17894558694395338,0.05513867844515137,-0.07174624273921464,-0.4546891594926324
2020-04-01,0.15529857525977497,0.14413285851657054,0.22378599582132275,0.06357072101674786,0.49206231948504076,0.07147037373571728,0.07802199524372432,0.046082479213435654,0.11949031385567875,0.07445280873099068,0.0535870381545832,-0.05452045494745096
2020-05-01,0.08205822962715306,-0.008704255515903007,-0.021625991240344557,0.026639207527311224,0.06783220166610063,-0.010091694444279568,0.138954088611023,0.017108560958535555,0.08449806267003382,0.020543144331503647,0.1306576194030589,0.03414380620247551
2020-06-01,0.1503796332710481,-0.048147080401176066,0.0024629276769554754,-0.03351129430479923,0.29307313282261155,0.03137466451244023,-0.0247884875479197,-0.042957533904348165,-0.04947310994196349,-0.030364810806016128,-0.003007761624387948,0.2566581231085819
2020-07-01,0.16506251869496047,0.03640942433151505,-0.05910337203504103,0.027360246184607515,0.32494171773411906,0.0965270395313985,0.009793417321803374,0.06683247249391898,0.04862602150033034,0.08024482943653442,-0.00455695247353395,-0.13809427648693973
2020-08-01,0.21430059022818465,0.05240452997524908,-0.050934689904305,0.04675768828654986,0.7413729586130384,0.06156616412214161,-0.09662713145506024,0.04839679459624063,0.12759306652050534,0.07295014049254539,0.1462173812701461,0.0873892341205213
